code,date,r20,short_pnl,grp
68980,2020-10-20,0.4938162544169611,0.02497635947262732,mihatsudo
68570,2023-06-13,0.5023575331772054,0.004230313132223094,mihatsudo
62330,2021-01-04,0.42324561403508776,-0.04835878422145153,mihatsudo
21620,2017-09-21,0.4445676274944568,0.04244165171466783,mihatsudo
48910,2023-06-13,0.4716312056737588,0.16762712570623628,mihatsudo
70370,2020-05-26,0.4231404958677687,0.01774936076416435,mihatsudo
72140,2023-04-21,0.4026927784577723,-0.044313053484543945,mihatsudo
62640,2017-02-13,0.4679611650485438,-0.02766680661366078,mihatsudo
61950,2020-08-21,0.4765291607396871,-0.0026426758036086173,mihatsudo
34770,2017-02-08,0.47366459627329194,0.047298316102073634,mihatsudo
82560,2021-07-08,0.45251396648044695,-0.3,mihatsudo
46860,2017-08-18,0.4524512699350265,-0.008681448928218451,mihatsudo
84620,2020-05-26,0.41414141414141414,-0.05350499463653256,mihatsudo
31070,2017-05-12,0.4131147540983606,0.0037530788583781073,mihatsudo
39480,2022-08-31,0.42661448140900204,-0.0024900338411849316,mihatsudo
36720,2019-12-16,0.4135135135135135,-0.07191914413669274,mihatsudo
66290,2020-05-26,0.40068493150684925,0.04745553627509859,mihatsudo
61610,2020-05-26,0.4200045259108396,0.01675681526671159,mihatsudo
34690,2018-01-24,0.4143126177024481,-0.06573192677056072,mihatsudo
44240,2019-11-26,0.4228028503562946,-0.06128135452963977,mihatsudo
31650,2019-03-04,0.4371184371184371,-0.003214818482421365,mihatsudo
58210,2019-02-21,0.449021932424422,-0.01856494244272941,mihatsudo
74620,2019-12-16,0.5058365758754866,-0.19184567612023037,mihatsudo
39150,2023-04-21,0.4963788300835654,-0.0042663501985507005,mihatsudo
36890,2020-03-05,0.4281045751633987,0.018640966919800585,mihatsudo
66260,2018-08-21,0.44057377049180335,0.014416729592249782,mihatsudo
76940,2023-02-21,0.4145658263305323,-0.10306452421703607,mihatsudo
36490,2019-02-21,0.4245115452930728,0.01806971010229033,mihatsudo
39000,2019-03-04,0.41852487135506,-0.0052301348870968135,mihatsudo
79360,2021-06-01,0.5024841915085816,0.012049191127155415,mihatsudo
66300,2020-09-09,0.4089686098654708,-0.004165617851836344,mihatsudo
48240,2018-02-27,0.4461538461538461,0.0352172538613966,mihatsudo
68380,2019-12-16,0.4864864864864864,0.08488382822555297,mihatsudo
95190,2020-10-20,0.4328621908127208,-0.0038620327992172744,mihatsudo
70460,2023-03-27,0.4636363636363636,0.03184191227263329,mihatsudo
35380,2020-05-26,0.497983870967742,0.018856089770312293,mihatsudo
70680,2020-05-26,0.42500000000000004,-0.0034440314176745635,mihatsudo
91100,2022-08-05,0.44551724137931026,0.007379957895667816,mihatsudo
65720,2020-05-26,0.48298217179902747,-0.02309906177158326,mihatsudo
65640,2019-09-20,0.4616470588235295,0.04806422190604795,mihatsudo
45080,2019-12-09,0.48480355819125287,0.0025807063910085223,mihatsudo
65610,2020-05-26,0.454225352112676,0.01683398841431484,mihatsudo
34890,2023-06-13,0.45213595260367945,0.014245896257627942,mihatsudo
71150,2023-03-22,0.450242718446602,0.0071221800193418255,mihatsudo
60810,2017-02-08,0.4678559407606866,0.05737754562833669,mihatsudo
32640,2020-05-26,0.47115384615384626,-0.008827123488073118,mihatsudo
44930,2023-06-13,0.4234071396294623,0.04263190673511362,mihatsudo
79180,2023-11-28,0.46853146853146854,-0.03885434437457247,mihatsudo
94500,2018-05-25,0.4450856942987058,0.038861210847001705,mihatsudo
87830,2023-11-24,0.4883720930232558,0.07810146396285315,mihatsudo
78070,2020-05-26,0.5151515151515151,0.031780719649181735,mihatsudo
31380,2018-04-02,0.40909090909090917,-0.010533402046374428,mihatsudo
37780,2023-12-01,0.43440486533449185,-0.0824844984872405,mihatsudo
76080,2018-07-23,0.42795698924731185,-0.007609552884998826,mihatsudo
62640,2017-02-08,0.41868787276341957,0.005835009684146017,mihatsudo
21600,2020-08-21,0.4209836065573771,-0.20590709132705393,mihatsudo
37880,2017-06-12,0.45970695970695963,-0.004405416492434281,mihatsudo
37760,2020-09-09,0.49090909090909096,0.02367512363641876,mihatsudo
39170,2020-05-26,0.4088952654232425,-0.008567549189922074,mihatsudo
65600,2020-01-24,0.4367816091954022,0.0029174154294405834,mihatsudo
73780,2022-03-30,0.47987117552334935,0.010393462302030892,mihatsudo
52180,2017-03-09,0.45517241379310347,0.010449987684867771,mihatsudo
74530,2020-05-26,0.42381786339754823,0.004630658148566792,mihatsudo
37190,2022-08-31,0.45398773006134974,-0.04025635149498505,mihatsudo
